id_salarie,age,anciennete,categorie,salaire,taux_cotis,encours
549,44,6,non_cadre,30415.0,0.06,9043.0
550,51,22,non_cadre,22716.0,0.06,35948.0
551,56,18,non_cadre,19512.0,0.06,24692.0
552,38,10,cadre,51543.0,0.1,56646.0
553,57,19,non_cadre,33559.0,0.06,33682.0
554,35,13,cadre,64016.0,0.1,99483.0
555,64,16,non_cadre,38417.0,0.06,38810.0
556,43,15,non_cadre,29720.0,0.06,31735.0
557,53,3,non_cadre,39356.0,0.06,5788.0
558,59,7,non_cadre,37772.0,0.06,13792.0
559,56,15,non_cadre,37020.0,0.06,35680.0
560,58,4,cadre,43055.0,0.1,20027.0
561,45,14,non_cadre,30103.0,0.06,22007.0
562,23,1,non_cadre,38312.0,0.06,2131.0
563,43,21,cadre,59523.0,0.1,129407.0
564,29,3,cadre,48784.0,0.1,17560.0
565,60,2,non_cadre,22729.0,0.06,3054.0
566,32,10,cadre,53850.0,0.1,62974.0
567,31,6,non_cadre,25608.0,0.06,9864.0
568,32,10,cadre,43564.0,0.1,50140.0
569,49,9,cadre,57616.0,0.1,52001.0
570,46,6,non_cadre,18388.0,0.06,5625.0
571,62,22,cadre,36869.0,0.1,87911.0
572,39,17,cadre,64266.0,0.1,113687.0
573,34,7,non_cadre,27804.0,0.06,11609.0
574,24,2,non_cadre,22548.0,0.06,2462.0
575,22,0,non_cadre,30152.0,0.06,0.0
576,38,16,cadre,49703.0,0.1,89717.0
577,61,17,non_cadre,35663.0,0.06,34400.0
578,44,22,non_cadre,25111.0,0.06,38818.0
579,60,13,non_cadre,31669.0,0.06,23415.0
580,26,4,non_cadre,23850.0,0.06,4825.0
581,26,4,non_cadre,50451.0,0.06,10493.0
582,57,25,non_cadre,33179.0,0.06,49659.0
583,26,4,non_cadre,29140.0,0.06,5818.0
584,24,2,non_cadre,28293.0,0.06,3692.0
585,39,13,non_cadre,26856.0,0.06,23420.0
586,61,22,non_cadre,25765.0,0.06,34683.0
587,51,6,non_cadre,25624.0,0.06,10676.0
588,26,4,non_cadre,41966.0,0.06,11902.0
589,57,24,non_cadre,26861.0,0.06,37869.0
590,58,25,non_cadre,19596.0,0.06,24563.0
591,56,2,non_cadre,23760.0,0.06,2545.0
592,60,17,non_cadre,36116.0,0.06,39161.0
593,32,10,non_cadre,28524.0,0.06,16469.0
594,64,18,cadre,42001.0,0.1,81197.0
595,35,13,non_cadre,37908.0,0.06,31540.0
596,56,10,non_cadre,25681.0,0.06,16058.0
597,46,16,non_cadre,34045.0,0.06,28210.0
598,55,20,non_cadre,26249.0,0.06,28801.0
599,48,22,non_cadre,33662.0,0.06,42263.0
600,49,23,non_cadre,27743.0,0.06,43254.0
601,48,10,non_cadre,28585.0,0.06,18401.0
602,55,29,cadre,57473.0,0.1,176334.0
603,53,0,non_cadre,34841.0,0.06,0.0
604,27,5,non_cadre,29024.0,0.06,8718.0
605,57,18,non_cadre,27300.0,0.06,24055.0
606,45,1,non_cadre,41307.0,0.06,2182.0
607,35,13,cadre,60916.0,0.1,67797.0
608,44,17,non_cadre,27743.0,0.06,23363.0
609,63,18,non_cadre,26327.0,0.06,26380.0
610,58,3,non_cadre,36825.0,0.06,7391.0
611,57,8,cadre,37033.0,0.1,25065.0
612,41,7,non_cadre,29035.0,0.06,10299.0
613,55,19,non_cadre,30698.0,0.06,29736.0
614,38,9,non_cadre,32097.0,0.06,15737.0
615,51,17,non_cadre,29662.0,0.06,26651.0
616,49,21,cadre,46453.0,0.1,78586.0
617,32,10,non_cadre,38593.0,0.06,21086.0
618,33,5,non_cadre,33367.0,0.06,11997.0
619,24,2,non_cadre,39494.0,0.06,4429.0
620,28,4,cadre,54149.0,0.1,19158.0
621,40,0,non_cadre,34442.0,0.06,0.0
622,42,1,non_cadre,36675.0,0.06,1962.0
623,29,6,non_cadre,36782.0,0.06,13557.0
624,39,17,non_cadre,36032.0,0.06,35292.0
625,47,6,cadre,43645.0,0.1,30344.0
626,32,10,non_cadre,44373.0,0.06,31181.0
627,36,12,non_cadre,26930.0,0.06,21042.0
628,37,1,non_cadre,29083.0,0.06,1547.0
629,43,13,cadre,57161.0,0.1,73533.0
630,37,0,non_cadre,27871.0,0.06,0.0
631,53,14,non_cadre,20155.0,0.06,18950.0
632,36,14,cadre,35116.0,0.1,39904.0
633,40,15,non_cadre,24434.0,0.06,23420.0
634,38,8,cadre,48605.0,0.1,36135.0
635,29,7,cadre,36250.0,0.1,25182.0
636,51,17,non_cadre,33965.0,0.06,32191.0
637,32,7,non_cadre,25639.0,0.06,10186.0
638,34,12,non_cadre,23903.0,0.06,18410.0
639,56,3,cadre,53886.0,0.1,16783.0
640,62,27,non_cadre,26077.0,0.06,37920.0
641,50,22,non_cadre,26745.0,0.06,28859.0
642,61,8,non_cadre,31049.0,0.06,17026.0
643,58,20,non_cadre,35205.0,0.06,42116.0
644,42,20,non_cadre,25470.0,0.06,32016.0
645,55,18,non_cadre,24605.0,0.06,26451.0
646,36,1,cadre,50308.0,0.1,5270.0
647,41,19,non_cadre,33416.0,0.06,40029.0
648,45,23,cadre,33845.0,0.1,62743.0
649,63,29,non_cadre,24214.0,0.06,42693.0
650,58,29,cadre,28985.0,0.1,84127.0
651,43,21,non_cadre,37953.0,0.06,40089.0
652,50,22,non_cadre,44515.0,0.06,64539.0
653,30,1,non_cadre,24596.0,0.06,1320.0
654,56,13,non_cadre,25879.0,0.06,16589.0
655,45,7,non_cadre,32376.0,0.06,15247.0
656,44,6,cadre,39363.0,0.1,27067.0
657,54,24,non_cadre,25774.0,0.06,33265.0
658,49,24,non_cadre,31503.0,0.06,48767.0
659,25,3,cadre,53504.0,0.1,12873.0
660,34,12,non_cadre,23088.0,0.06,18094.0
661,29,3,non_cadre,40482.0,0.06,7184.0
662,53,6,cadre,67524.0,0.1,45254.0
663,23,1,non_cadre,32148.0,0.06,1846.0
664,30,8,cadre,67113.0,0.1,50492.0
665,47,16,cadre,43969.0,0.1,79940.0
666,51,13,non_cadre,28267.0,0.06,17979.0
667,43,6,non_cadre,34634.0,0.06,10908.0
668,59,24,non_cadre,28979.0,0.06,40263.0
669,61,22,non_cadre,33297.0,0.06,45646.0
670,27,5,non_cadre,28797.0,0.06,6929.0
671,62,10,non_cadre,35639.0,0.06,22026.0
672,48,19,non_cadre,22700.0,0.06,24620.0
673,49,27,non_cadre,24496.0,0.06,41747.0
674,26,4,non_cadre,22633.0,0.06,6316.0
675,48,14,non_cadre,29663.0,0.06,24328.0
676,53,8,non_cadre,22094.0,0.06,10837.0
677,46,15,cadre,62971.0,0.1,93051.0
678,25,3,non_cadre,24039.0,0.06,3667.0
679,44,18,non_cadre,40331.0,0.06,48664.0
680,62,1,non_cadre,24608.0,0.06,1704.0
681,53,5,non_cadre,23194.0,0.06,7825.0
682,27,5,non_cadre,31528.0,0.06,11152.0
683,63,11,cadre,42402.0,0.1,46046.0
684,63,12,non_cadre,29312.0,0.06,22391.0
685,29,7,non_cadre,29769.0,0.06,10844.0
686,56,13,cadre,48959.0,0.1,75786.0
687,39,17,cadre,45748.0,0.1,80278.0
688,47,7,cadre,65529.0,0.1,41497.0
689,41,19,non_cadre,26702.0,0.06,34159.0
690,55,6,non_cadre,32864.0,0.06,12240.0
691,64,11,non_cadre,22852.0,0.06,17795.0
692,56,17,cadre,58323.0,0.1,109856.0
693,62,26,non_cadre,39944.0,0.06,71716.0
694,62,6,non_cadre,38923.0,0.06,14274.0
695,25,3,non_cadre,32743.0,0.06,5935.0
696,32,1,non_cadre,20396.0,0.06,1350.0
697,53,2,cadre,56192.0,0.1,9463.0
698,47,23,non_cadre,26188.0,0.06,29693.0
699,24,2,non_cadre,28987.0,0.06,4151.0
700,26,4,cadre,50728.0,0.1,23670.0
701,44,18,non_cadre,28558.0,0.06,36464.0
702,48,11,cadre,55969.0,0.1,50789.0
703,29,7,cadre,59236.0,0.1,37639.0
704,29,7,non_cadre,31342.0,0.06,15278.0
705,27,5,non_cadre,24476.0,0.06,6137.0
706,46,24,non_cadre,21615.0,0.06,30521.0
707,22,0,non_cadre,23466.0,0.06,0.0
708,46,9,non_cadre,21441.0,0.06,13337.0
709,42,16,cadre,78771.0,0.1,126945.0
710,42,20,non_cadre,32394.0,0.06,35613.0
711,51,8,non_cadre,24733.0,0.06,11987.0
712,44,22,non_cadre,30901.0,0.06,34466.0
713,53,13,non_cadre,40245.0,0.06,34294.0
714,54,19,non_cadre,44378.0,0.06,52986.0
715,61,28,cadre,42704.0,0.1,124388.0
716,56,12,cadre,40817.0,0.1,47763.0
717,44,5,non_cadre,34772.0,0.06,9573.0
718,43,21,non_cadre,39313.0,0.06,40923.0
719,32,0,cadre,68893.0,0.1,0.0
720,47,13,cadre,73514.0,0.1,92378.0
721,27,5,non_cadre,26904.0,0.06,8058.0
722,62,12,cadre,57808.0,0.1,65922.0
723,58,20,cadre,52588.0,0.1,125701.0
724,27,5,non_cadre,31983.0,0.06,10732.0
725,55,6,non_cadre,24021.0,0.06,7249.0
726,27,5,non_cadre,28339.0,0.06,8870.0
727,53,15,non_cadre,33323.0,0.06,29806.0
728,25,3,non_cadre,31341.0,0.06,6303.0
729,42,12,non_cadre,32374.0,0.06,27946.0
730,50,12,non_cadre,28118.0,0.06,22223.0
731,53,25,non_cadre,34465.0,0.06,59244.0
732,40,3,non_cadre,37058.0,0.06,6677.0
733,61,25,non_cadre,36616.0,0.06,52147.0
734,55,12,non_cadre,32679.0,0.06,24877.0
735,30,8,cadre,48510.0,0.1,42680.0
736,50,16,non_cadre,35709.0,0.06,30545.0
737,53,8,non_cadre,51239.0,0.06,24628.0
738,36,14,non_cadre,38276.0,0.06,27185.0
739,53,6,non_cadre,29472.0,0.06,9406.0
740,60,1,non_cadre,25000.0,0.06,1729.0
741,57,22,non_cadre,28473.0,0.06,32243.0
742,54,18,non_cadre,28074.0,0.06,34096.0
743,49,26,non_cadre,33231.0,0.06,49198.0
744,33,11,non_cadre,26079.0,0.06,18338.0
745,56,0,non_cadre,38078.0,0.06,0.0
746,37,0,cadre,35124.0,0.1,0.0
747,44,12,cadre,31361.0,0.1,42540.0
748,35,7,non_cadre,29200.0,0.06,11092.0
749,35,13,non_cadre,25348.0,0.06,18677.0
750,28,3,non_cadre,23326.0,0.06,4590.0
751,63,26,cadre,67542.0,0.1,195083.0
752,28,6,non_cadre,25762.0,0.06,10350.0
753,25,3,non_cadre,30061.0,0.06,5931.0
754,62,8,non_cadre,26499.0,0.06,11354.0
755,45,4,cadre,39832.0,0.1,14589.0
756,40,12,non_cadre,29971.0,0.06,25395.0
757,53,9,cadre,61484.0,0.1,56528.0
758,38,15,non_cadre,40260.0,0.06,39922.0
759,27,5,cadre,36260.0,0.1,18849.0
760,53,0,cadre,53320.0,0.1,0.0
761,29,3,cadre,40489.0,0.1,13938.0
762,45,4,non_cadre,33031.0,0.06,7171.0
763,62,5,non_cadre,32435.0,0.06,11228.0
764,62,2,non_cadre,39110.0,0.06,4318.0
765,37,9,non_cadre,20562.0,0.06,10841.0
766,55,16,non_cadre,28625.0,0.06,31341.0
767,48,9,non_cadre,32106.0,0.06,16117.0
768,42,9,non_cadre,29843.0,0.06,14767.0
769,28,6,non_cadre,24863.0,0.06,9555.0
770,38,16,non_cadre,23134.0,0.06,26647.0
771,50,9,non_cadre,35250.0,0.06,16226.0
772,64,6,non_cadre,25785.0,0.06,10029.0
773,22,0,cadre,37614.0,0.1,0.0
774,52,0,non_cadre,35606.0,0.06,0.0
775,58,14,cadre,59160.0,0.1,91102.0
776,62,28,cadre,49278.0,0.1,141005.0
777,40,11,non_cadre,24985.0,0.06,18454.0
778,27,3,non_cadre,29327.0,0.06,5794.0
779,33,11,non_cadre,38257.0,0.06,30149.0
780,58,3,cadre,40083.0,0.1,13520.0
781,59,5,non_cadre,21942.0,0.06,5442.0
782,49,4,non_cadre,26460.0,0.06,7061.0
783,27,5,non_cadre,29841.0,0.06,9488.0
784,27,5,non_cadre,27165.0,0.06,6812.0
785,42,17,cadre,63356.0,0.1,112250.0
786,47,18,non_cadre,37299.0,0.06,44324.0
787,23,1,non_cadre,31720.0,0.06,1673.0
788,51,18,non_cadre,33558.0,0.06,35299.0
789,45,16,non_cadre,31678.0,0.06,30928.0
790,22,0,non_cadre,30057.0,0.06,0.0
791,26,4,non_cadre,23161.0,0.06,6395.0
792,41,2,non_cadre,24425.0,0.06,2543.0
793,53,11,cadre,66926.0,0.1,81615.0
794,57,29,cadre,43475.0,0.1,140102.0
795,40,12,non_cadre,31427.0,0.06,22157.0
796,34,6,non_cadre,22451.0,0.06,8210.0
797,63,26,non_cadre,30439.0,0.06,40905.0
798,41,18,non_cadre,25183.0,0.06,23881.0
799,35,13,non_cadre,24224.0,0.06,19134.0
800,41,12,non_cadre,26473.0,0.06,16961.0
801,22,0,non_cadre,23977.0,0.06,0.0
802,34,11,non_cadre,33870.0,0.06,23393.0
803,44,13,non_cadre,29009.0,0.06,18614.0
804,61,27,non_cadre,35313.0,0.06,53955.0
805,53,9,non_cadre,27454.0,0.06,16951.0
806,55,4,non_cadre,27662.0,0.06,6048.0
807,45,12,non_cadre,43636.0,0.06,34179.0
808,26,4,non_cadre,21684.0,0.06,4359.0
809,38,14,cadre,59258.0,0.1,97248.0
810,64,11,non_cadre,41767.0,0.06,27008.0
811,23,1,non_cadre,34965.0,0.06,2091.0
812,59,19,cadre,60128.0,0.1,117434.0
813,51,8,non_cadre,39908.0,0.06,18109.0
814,34,12,non_cadre,28130.0,0.06,22079.0
815,55,17,non_cadre,26051.0,0.06,21413.0
816,57,1,non_cadre,27759.0,0.06,1440.0
817,23,1,non_cadre,26767.0,0.06,1406.0
818,26,4,cadre,42119.0,0.1,17760.0
819,50,11,non_cadre,37457.0,0.06,28584.0
820,64,17,non_cadre,25700.0,0.06,21639.0
821,23,1,non_cadre,29823.0,0.06,2042.0
822,50,21,non_cadre,22476.0,0.06,31939.0
823,27,5,non_cadre,30185.0,0.06,7522.0
824,49,4,cadre,71744.0,0.1,24602.0
825,48,15,non_cadre,23691.0,0.06,20043.0
826,25,3,cadre,43914.0,0.1,11144.0
827,51,4,non_cadre,37062.0,0.06,9814.0
828,60,20,cadre,56048.0,0.1,112278.0
829,59,3,non_cadre,33216.0,0.06,5765.0
830,23,1,non_cadre,29231.0,0.06,1912.0
831,32,9,non_cadre,28052.0,0.06,13893.0
832,32,4,non_cadre,35143.0,0.06,9688.0
833,41,19,non_cadre,26804.0,0.06,32438.0
834,28,6,non_cadre,35449.0,0.06,11978.0
835,58,7,non_cadre,38413.0,0.06,16391.0
836,55,25,cadre,50733.0,0.1,114629.0
837,56,26,non_cadre,26110.0,0.06,48633.0
838,30,1,non_cadre,26898.0,0.06,1572.0
839,22,0,non_cadre,22372.0,0.06,0.0
840,61,21,cadre,57838.0,0.1,144684.0
841,34,12,non_cadre,38919.0,0.06,28423.0
842,50,28,non_cadre,24339.0,0.06,44651.0
843,61,16,non_cadre,39104.0,0.06,38625.0
844,23,0,non_cadre,27509.0,0.06,0.0
845,22,0,non_cadre,45787.0,0.06,0.0
846,22,0,non_cadre,26176.0,0.06,0.0
847,28,3,non_cadre,29148.0,0.06,6074.0
848,24,2,cadre,38089.0,0.1,8092.0
849,57,18,cadre,41281.0,0.1,62571.0
850,48,1,non_cadre,39206.0,0.06,2274.0
851,64,5,non_cadre,32987.0,0.06,8692.0
852,56,17,non_cadre,36854.0,0.06,32627.0
853,63,7,cadre,50383.0,0.1,38302.0
854,32,10,non_cadre,34198.0,0.06,16661.0
855,34,12,cadre,65682.0,0.1,93515.0
856,58,17,non_cadre,22960.0,0.06,22950.0
857,32,10,non_cadre,31467.0,0.06,18803.0
858,24,2,non_cadre,31403.0,0.06,3466.0
859,50,10,non_cadre,30322.0,0.06,15178.0
860,56,20,non_cadre,34630.0,0.06,43023.0
861,63,15,non_cadre,35727.0,0.06,30158.0
862,61,17,cadre,58577.0,0.1,104523.0
863,27,5,non_cadre,23644.0,0.06,7251.0
864,55,6,non_cadre,40512.0,0.06,12933.0
865,58,27,non_cadre,43714.0,0.06,69730.0
866,52,16,non_cadre,27881.0,0.06,24711.0
867,57,21,non_cadre,21488.0,0.06,24256.0
868,58,26,non_cadre,22748.0,0.06,39315.0
869,41,19,cadre,80985.0,0.1,123830.0
870,23,1,cadre,64276.0,0.1,5833.0
871,41,19,non_cadre,30103.0,0.06,34744.0
872,30,8,non_cadre,26516.0,0.06,12606.0
873,26,4,cadre,71147.0,0.1,33469.0
874,27,5,cadre,42063.0,0.1,23923.0
875,51,21,cadre,54157.0,0.1,125176.0
876,43,2,non_cadre,29453.0,0.06,3554.0
877,45,23,non_cadre,45657.0,0.06,61215.0
878,54,7,cadre,56315.0,0.1,32113.0
879,45,19,non_cadre,35417.0,0.06,45570.0
880,49,0,non_cadre,28582.0,0.06,0.0
881,25,3,non_cadre,24119.0,0.06,4031.0
882,58,29,cadre,29108.0,0.1,88014.0
883,41,19,non_cadre,22813.0,0.06,28651.0
884,28,6,non_cadre,35991.0,0.06,13076.0
885,56,3,non_cadre,27777.0,0.06,4299.0
886,53,24,cadre,64006.0,0.1,179523.0
887,24,2,non_cadre,30827.0,0.06,3126.0
888,30,5,cadre,59434.0,0.1,35299.0
889,22,0,non_cadre,23743.0,0.06,0.0
890,33,8,cadre,58963.0,0.1,55597.0
891,26,4,non_cadre,28716.0,0.06,8035.0
892,52,12,non_cadre,35932.0,0.06,24901.0
893,44,3,non_cadre,26000.0,0.06,5242.0
894,64,9,non_cadre,33934.0,0.06,15317.0
895,54,16,cadre,28216.0,0.1,37611.0
896,48,23,non_cadre,31681.0,0.06,41201.0
897,43,0,cadre,52299.0,0.1,0.0
898,24,2,non_cadre,33635.0,0.06,3244.0
899,25,3,non_cadre,43852.0,0.06,7941.0
900,48,26,cadre,82359.0,0.1,254874.0
901,22,0,non_cadre,34508.0,0.06,0.0
902,23,1,cadre,43807.0,0.1,3912.0
903,31,2,cadre,46240.0,0.1,9352.0
904,60,23,non_cadre,23560.0,0.06,28239.0
905,41,5,non_cadre,38651.0,0.06,10497.0
906,52,4,non_cadre,24521.0,0.06,6881.0
907,39,14,non_cadre,34826.0,0.06,35079.0
908,29,7,non_cadre,32603.0,0.06,12283.0
909,37,15,non_cadre,36045.0,0.06,28704.0
910,25,3,cadre,66157.0,0.1,18925.0
911,55,5,non_cadre,25612.0,0.06,7517.0
912,29,7,cadre,47374.0,0.1,27713.0
913,38,16,non_cadre,28296.0,0.06,23336.0
914,64,4,non_cadre,23453.0,0.06,5459.0
915,47,15,non_cadre,44208.0,0.06,35576.0
916,41,0,non_cadre,25608.0,0.06,0.0
917,45,9,non_cadre,24593.0,0.06,14616.0
918,55,7,non_cadre,28582.0,0.06,12179.0
919,32,10,non_cadre,38543.0,0.06,22503.0
920,49,27,non_cadre,19450.0,0.06,35681.0
921,59,4,non_cadre,37908.0,0.06,7882.0
922,46,23,cadre,71084.0,0.1,188827.0
923,41,19,non_cadre,31630.0,0.06,29554.0
924,28,6,non_cadre,26206.0,0.06,11032.0
925,32,10,non_cadre,44682.0,0.06,22936.0
926,62,3,cadre,51643.0,0.1,17427.0
927,45,22,non_cadre,26039.0,0.06,27745.0
928,34,12,non_cadre,28247.0,0.06,22901.0
929,39,3,non_cadre,30543.0,0.06,5683.0
930,46,7,cadre,62729.0,0.1,35463.0
931,45,23,non_cadre,32752.0,0.06,50155.0
932,52,16,cadre,44342.0,0.1,59640.0
933,33,10,non_cadre,22777.0,0.06,13884.0
934,49,9,cadre,40317.0,0.1,33847.0
935,41,19,non_cadre,33870.0,0.06,42615.0
936,62,8,non_cadre,26238.0,0.06,14374.0
937,28,4,cadre,45467.0,0.1,17927.0
938,28,6,non_cadre,30191.0,0.06,11990.0
939,41,19,non_cadre,28722.0,0.06,38200.0
940,43,5,non_cadre,38093.0,0.06,12293.0
941,51,7,non_cadre,21191.0,0.06,8266.0
942,39,14,non_cadre,26210.0,0.06,21693.0
943,61,5,cadre,45623.0,0.1,20348.0
944,42,19,non_cadre,43259.0,0.06,48495.0
945,27,5,cadre,56658.0,0.1,25450.0
946,27,3,non_cadre,30304.0,0.06,6125.0
947,63,7,cadre,54110.0,0.1,39542.0
948,27,5,non_cadre,35328.0,0.06,11163.0
949,62,28,non_cadre,38714.0,0.06,54900.0
950,33,11,non_cadre,31939.0,0.06,16876.0
951,26,4,non_cadre,36105.0,0.06,9668.0
952,35,13,non_cadre,32889.0,0.06,26088.0
953,48,5,non_cadre,33303.0,0.06,11716.0
954,40,18,cadre,57701.0,0.1,105409.0
955,55,20,non_cadre,28088.0,0.06,29859.0
956,48,21,non_cadre,27022.0,0.06,36751.0
957,39,6,non_cadre,23651.0,0.06,9199.0
958,49,21,cadre,54522.0,0.1,94598.0
959,63,18,non_cadre,27563.0,0.06,32074.0
960,39,17,non_cadre,28458.0,0.06,25689.0
961,28,5,cadre,39205.0,0.1,17678.0
962,39,17,cadre,30772.0,0.1,42507.0
963,58,24,non_cadre,31150.0,0.06,47141.0
964,31,8,non_cadre,28497.0,0.06,14946.0
965,62,22,non_cadre,24982.0,0.06,29421.0
966,47,2,cadre,81487.0,0.1,18204.0
967,47,21,non_cadre,29395.0,0.06,40920.0
968,35,13,non_cadre,27507.0,0.06,20681.0
969,61,5,non_cadre,28902.0,0.06,7173.0
970,23,1,non_cadre,25911.0,0.06,1418.0
971,34,12,non_cadre,26979.0,0.06,16825.0
972,39,7,cadre,49150.0,0.1,40719.0
973,42,14,non_cadre,28325.0,0.06,26817.0
974,42,1,non_cadre,34204.0,0.06,1706.0
975,28,6,non_cadre,32545.0,0.06,11779.0
976,31,9,cadre,47800.0,0.1,39009.0
977,26,4,non_cadre,38227.0,0.06,7457.0
978,46,4,non_cadre,44366.0,0.06,9891.0
979,37,6,cadre,37156.0,0.1,18973.0
980,46,18,non_cadre,33442.0,0.06,32112.0
981,47,18,non_cadre,27214.0,0.06,27352.0
982,52,23,non_cadre,35389.0,0.06,47057.0
983,45,23,non_cadre,26311.0,0.06,35851.0
984,49,24,non_cadre,22356.0,0.06,32453.0
985,47,4,non_cadre,40710.0,0.06,9262.0
986,50,9,non_cadre,23368.0,0.06,12610.0
987,48,26,cadre,44994.0,0.1,113141.0
988,35,13,non_cadre,25157.0,0.06,23268.0
989,32,10,non_cadre,37582.0,0.06,18649.0
990,55,16,non_cadre,38621.0,0.06,38351.0
991,36,1,cadre,52998.0,0.1,4650.0
992,45,14,non_cadre,38493.0,0.06,30723.0
993,30,8,non_cadre,30044.0,0.06,14689.0
994,40,18,non_cadre,46901.0,0.06,55917.0
995,44,3,non_cadre,34828.0,0.06,7467.0
996,48,6,non_cadre,25055.0,0.06,8997.0
997,44,22,non_cadre,30421.0,0.06,36252.0
998,37,15,non_cadre,29099.0,0.06,29244.0
999,63,22,non_cadre,28534.0,0.06,33470.0
1000,44,2,non_cadre,21537.0,0.06,2593.0
1001,56,18,non_cadre,32413.0,0.06,39861.0
1002,53,24,cadre,61055.0,0.1,140893.0
1003,46,19,non_cadre,18104.0,0.06,21109.0
1004,60,17,cadre,75575.0,0.1,108926.0
1005,27,5,cadre,51559.0,0.1,21201.0
1006,61,7,non_cadre,25252.0,0.06,12669.0
1007,58,8,non_cadre,16128.0,0.06,6747.0
1008,43,21,non_cadre,25306.0,0.06,29788.0
1009,53,2,non_cadre,28976.0,0.06,3484.0
1010,44,2,non_cadre,26426.0,0.06,3012.0
1011,33,11,non_cadre,32416.0,0.06,17949.0
1012,56,23,non_cadre,39636.0,0.06,48066.0
1013,32,10,cadre,58932.0,0.1,58778.0
1014,35,13,non_cadre,36836.0,0.06,28029.0
1015,44,16,cadre,34598.0,0.1,61960.0
1016,58,3,cadre,67143.0,0.1,18626.0
1017,38,9,cadre,27577.0,0.1,29191.0
1018,43,2,non_cadre,36607.0,0.06,4011.0
1019,23,1,non_cadre,27495.0,0.06,1538.0
1020,26,4,non_cadre,25612.0,0.06,7252.0
1021,24,2,non_cadre,33357.0,0.06,4548.0
1022,25,3,non_cadre,22306.0,0.06,3721.0
1023,59,9,cadre,33856.0,0.1,29194.0
1024,58,26,non_cadre,26255.0,0.06,46565.0
1025,57,14,non_cadre,32829.0,0.06,23011.0
1026,24,2,non_cadre,31343.0,0.06,3452.0
1027,25,3,cadre,38180.0,0.1,11599.0
1028,34,12,cadre,47269.0,0.1,64185.0
1029,46,15,non_cadre,24683.0,0.06,22789.0
1030,36,8,cadre,40151.0,0.1,31989.0
1031,42,20,non_cadre,25571.0,0.06,36357.0
1032,29,7,non_cadre,26589.0,0.06,9454.0
1033,53,23,cadre,45257.0,0.1,115752.0
1034,35,13,cadre,45686.0,0.1,50531.0
1035,24,2,non_cadre,40832.0,0.06,5356.0
1036,53,2,non_cadre,24418.0,0.06,2981.0
1037,60,17,non_cadre,36801.0,0.06,34003.0
1038,22,0,non_cadre,29646.0,0.06,0.0
1039,40,13,cadre,47534.0,0.1,71172.0
1040,57,7,non_cadre,25085.0,0.06,10418.0
1041,52,11,non_cadre,24777.0,0.06,13125.0
1042,58,11,cadre,55214.0,0.1,49964.0
1043,39,10,non_cadre,32626.0,0.06,20614.0
1044,38,16,non_cadre,43423.0,0.06,44653.0
1045,52,17,non_cadre,22533.0,0.06,22081.0
1046,28,6,non_cadre,27228.0,0.06,8794.0
1047,32,3,non_cadre,25078.0,0.06,4904.0
1048,47,17,cadre,41373.0,0.1,64824.0
1049,50,5,non_cadre,30578.0,0.06,7610.0
1050,27,5,non_cadre,30009.0,0.06,8677.0
1051,43,12,non_cadre,20873.0,0.06,15264.0
1052,37,4,non_cadre,30109.0,0.06,8572.0
1053,43,11,non_cadre,23573.0,0.06,16132.0
1054,63,8,cadre,51864.0,0.1,36650.0
1055,25,3,cadre,62042.0,0.1,21086.0
1056,64,25,cadre,59225.0,0.1,135713.0
1057,41,0,cadre,44889.0,0.1,0.0
1058,55,18,non_cadre,26989.0,0.06,27111.0
1059,40,18,non_cadre,30404.0,0.06,38215.0
1060,35,11,non_cadre,33577.0,0.06,25520.0
1061,55,14,non_cadre,32918.0,0.06,31677.0
1062,51,23,non_cadre,29411.0,0.06,33109.0
1063,28,6,cadre,39612.0,0.1,27093.0
1064,52,1,non_cadre,23055.0,0.06,1506.0
1065,54,11,non_cadre,25902.0,0.06,15962.0
1066,38,7,non_cadre,34560.0,0.06,14458.0
1067,61,11,non_cadre,35503.0,0.06,24743.0
1068,49,6,cadre,45798.0,0.1,32354.0
1069,36,4,non_cadre,40326.0,0.06,10763.0
1070,22,0,cadre,57800.0,0.1,0.0
1071,51,3,non_cadre,28633.0,0.06,5454.0
1072,30,8,cadre,46368.0,0.1,32433.0
1073,54,21,cadre,49038.0,0.1,99847.0
1074,44,18,cadre,75394.0,0.1,151522.0
1075,42,20,non_cadre,42985.0,0.06,53781.0
1076,29,0,non_cadre,46273.0,0.06,0.0
1077,52,9,non_cadre,23192.0,0.06,12573.0
1078,29,5,non_cadre,23204.0,0.06,6627.0
1079,39,17,cadre,56148.0,0.1,104712.0
1080,57,19,non_cadre,36049.0,0.06,34418.0
1081,61,26,cadre,71660.0,0.1,221985.0
1082,64,11,cadre,67464.0,0.1,87520.0
1083,63,7,non_cadre,23476.0,0.06,11360.0
1084,45,23,cadre,51048.0,0.1,135458.0
1085,30,8,cadre,48721.0,0.1,39149.0
1086,58,22,non_cadre,35084.0,0.06,46273.0
1087,56,13,non_cadre,31683.0,0.06,27877.0
1088,64,13,cadre,53564.0,0.1,63596.0
1089,49,11,non_cadre,29264.0,0.06,22018.0
1090,28,6,non_cadre,37996.0,0.06,12042.0
1091,43,6,cadre,56778.0,0.1,39233.0
1092,41,19,cadre,54737.0,0.1,105709.0
1093,58,5,non_cadre,39608.0,0.06,13514.0
